-0.095747,0.19487,0.85679,-0.28684,1.1887,1.0848,-0.36835,0.24788,0.54996,-0.060442,0.73742,-1.4985,-0.18958,0.88052,-0.34441,0.5818,-0.80691,-0.030654,0.35323,0.7473,0.99976,-1.4537,-1.3231,-0.11901,-1.5175
-1.0892,-0.95636,-0.78003,-0.99089,-1.0137,-1.3321,-1.0995,-0.89309,-1.4429,-1.0731,-0.93536,-0.48083,-0.59,-0.69749,-1.0491,-1.3696,-0.96418,-0.55949,-1.3883,-1.1997,-0.84201,-0.29515,-0.36963,-0.28458,-0.59875
-1.847,-1.3655,-0.84222,-1.8515,-0.47308,-1.3023,-1.6411,-0.74937,-1.341,-0.78561,-1.2059,-1.6459,-1.3895,-0.55168,-1.5894,-1.6057,-1.7525,-0.6366,-1.6087,-1.4967,-0.76541,-1.4534,-1.4479,-0.45398,-1.719
-0.54949,-0.33775,0.36837,-0.61662,0.39992,0.041018,-0.70076,-0.20799,-0.31971,-0.53711,0.50045,-1.0414,0.17139,0.54582,-0.71698,-0.53986,-0.69744,-0.21825,-0.33464,-0.11428,0.47818,-1.2616,-1.33,-0.24156,-1.3838
1.1879,-0.03119,-0.045659,1.129,-0.34727,0.16648,1.2957,-0.40377,-0.19074,-0.10402,0.78139,1.4118,1.0073,0.17698,1.4349,0.78197,1.0439,0.067206,0.78023,0.74907,0.25493,1.4734,1.4815,0.18665,1.361
0.54952,-0.32529,-0.54704,0.33061,-0.83336,-0.53186,0.31432,-0.58222,-0.82941,-0.77839,0.061667,0.89369,0.54743,-0.51537,0.51233,0.10221,0.43737,-0.060514,-0.091565,0.16764,-0.10779,1.0946,1.0356,0.18278,0.89662
0.61414,0.31956,0.38399,0.91714,0.26303,0.51301,0.8595,0.20473,0.91821,1.1099,0.45019,0.71901,0.51051,0.53693,0.78766,0.48887,0.85738,-0.27678,0.90625,0.26222,0.10003,0.72929,0.71483,-0.39627,0.87761
-0.64466,0.56939,0.65724,-0.35637,0.83229,0.27254,-0.41825,0.85944,0.82982,1.4021,0.012971,-0.79087,-0.33947,0.67631,-0.63238,-0.52108,-0.38388,0.1377,0.098772,-0.331,0.31537,-1.2891,-1.2124,-0.052243,-0.81225
-0.66647,0.46142,0.27026,-0.25952,0.69695,0.94702,-0.41605,0.72501,0.8883,1.5731,-0.4203,-0.98154,-1.5564,0.44245,-0.61533,-0.16569,-0.90697,-0.11775,0.20893,-0.26443,-0.12957,-0.85303,-0.82879,-0.17736,-1.0189
0.067723,0.10488,0.72462,0.0095917,0.88349,0.30315,-0.32709,0.17856,0.13711,-0.4622,0.55248,-0.56132,0.79746,0.40146,-0.23292,0.26256,-0.09113,0.39845,0.023933,0.57677,1.065,-0.79365,-0.84273,-0.080152,-0.60751
-1.5977,-0.6461,-0.70104,-1.3626,-1.1359,-1.2657,-1.3724,-0.64693,-1.0336,-0.96565,-1.2432,-0.94289,-1.0355,-1.0562,-1.6136,-1.7845,-1.2783,-0.79671,-1.46,-1.7913,-1.4672,-0.55555,-0.65465,-0.51593,-0.98732
0.45594,-0.23272,-1.1957,0.089974,-1.4182,-0.68263,0.45431,-0.47025,-0.42123,-0.45911,-1.0177,1.5487,0.066478,-1.6265,0.56042,-0.089504,1.0278,0.20119,-0.21912,-0.23025,-0.63456,1.4863,1.4943,0.097569,1.3982
-0.94417,-0.19546,-0.66402,-0.86752,-0.91732,-1.1093,-1.0614,-0.27559,-0.8432,-0.81147,-0.95453,-0.31249,-0.43074,-1.0104,-1.1377,-1.1362,-0.66095,-0.32361,-1.0866,-1.0893,-1.0217,-0.10384,-0.24222,-0.030051,-0.2779
0.62667,-0.23514,-0.40259,0.86607,-0.62296,-0.30533,1.0931,-0.27508,-0.11405,0.42548,-0.052338,1.4624,0.2198,-0.19601,1.1971,0.21752,0.88068,-0.055557,0.27974,0.029646,-0.35459,1.5027,1.6391,-0.059518,1.5145
1.2077,-0.22439,-0.94526,0.75028,-0.42338,0.24121,1.4005,0.063217,0.5398,0.94076,-0.37679,1.8886,-0.099948,-0.38325,1.7523,1.1663,1.5476,0.50588,0.83845,0.69548,-0.04769,1.7907,1.9827,0.35184,2.211
