-0.25806,-0.51023,0.84525,0.86339,-0.72053,-0.78106,-1.0181,-0.047937,-0.91064,-0.45276,0.89625,-1.4121,0.86008,0.80694,-0.006203,-1.1896,-0.78773,-0.38742,-0.75936,-0.84245,0.74616,-1.4096,-1.4024,-0.054674,-1.4443
-2.1808,-0.99562,-1.7493,-1.686,-1.8338,-1.4202,-1.4399,-1.0321,-1.3951,-0.55736,-1.712,-0.28412,-1.7552,-1.8106,-1.9757,-1.7078,-1.8823,-0.56498,-1.8003,-1.9475,-1.8982,0.35306,0.28263,-0.6171,0.21073
-0.017995,-1.1358,0.98804,1.0832,-0.9435,-1.4149,-0.94359,0.0023918,-1.2869,-0.37168,1.0933,-1.1761,1.0496,0.96569,0.31275,-1.4004,-0.65158,-0.74946,-0.907,-0.83826,0.88113,-0.94527,-1.2445,-0.11332,-1.1093
-0.04506,-0.9704,0.93389,0.96295,-0.71146,-1.0976,-1.1984,-0.2366,-1.3793,-0.80112,1.0675,-1.3677,1.0747,0.93528,0.14751,-1.3082,-0.7947,-0.49804,-0.95241,-0.85238,0.92765,-1.3966,-1.3341,0.019488,-1.3676
0.52498,-0.070137,0.81304,-0.2334,2.7483,0.52445,0.65156,0.36917,-0.31069,-1.0979,0.80744,-1.0111,0.11554,1.0282,0.52361,1.7984,2.7506,-0.35931,0.16523,0.63845,0.9586,-1.0106,-0.72779,0.24614,-0.91532
-0.9436,-0.155,-1.2124,-1.4372,0.76872,0.26292,-0.47062,-0.095796,0.17825,-0.094906,-1.1804,0.07912,-1.1868,-1.2107,-0.88959,0.78952,-0.74578,-0.23399,0.041847,-0.24341,-1.182,0.21828,0.37651,-0.2358,0.27311
0.21141,-0.44554,1.1521,1.2525,-0.16539,-0.62526,0.31423,1.3363,-0.10527,0.77903,1.0365,-1.1699,0.65789,1.2224,1.033,-0.085926,1.0465,-0.37106,0.39414,-0.1675,1.048,-0.82795,-1.4915,0.41335,-1.2614
0.52579,-0.59724,1.1199,0.44143,1.434,-0.30769,-0.68443,-0.050868,-0.61823,-0.7474,1.2654,-1.0854,1.2415,1.1325,0.28845,0.3496,0.0050661,-0.55382,-0.17187,0.11,1.148,-1.1509,-1.0499,-0.089427,-1.0411
0.20348,0.036036,0.78178,-0.0032762,1.3587,0.24167,-1.0293,-0.41005,-0.2468,-0.41959,0.91437,-1.0915,0.92913,0.63846,-0.65152,-0.3522,-0.68021,-0.19892,-0.25068,-0.24207,0.71586,-1.2583,-0.88193,-0.23892,-0.97803
1.4697,1.2439,1.3078,1.4647,0.45077,1.3343,0.38705,-0.18352,0.21313,0.1204,1.41,-0.23263,2.0513,1.1246,0.43729,-0.22574,-0.65004,0.71088,0.6085,1.1554,1.3463,-0.72803,-0.37034,0.16808,-0.42326
-1.3909,-0.47458,-0.78936,-1.0156,-0.58156,-0.47203,-1.3898,-0.45026,-0.58652,-0.27225,-0.71119,-0.78517,-0.69316,-0.91174,-1.3135,-0.79932,-1.6571,-0.52249,-0.73165,-1.1336,-0.94672,-0.53055,-0.50954,-0.49765,-0.59478
