"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",-0.963039938167508,-1.05376479765265,-0.909547895104064,-1.05804297414816,-1.03200970905651,-1.29263673937429,-0.972547221683449,-0.894331849718901,-1.14255489773015,-0.660102020663817,-0.89564110214177,-0.43267206055935,-0.5754027560842,-0.608463524285416,-0.85734338854162,-0.993962814102702,-0.814176294102543,-0.718273308781705,-1.12282576788982,-1.10165720204492,-0.88263471690029,-0.236854712000077,-0.29256627768622,-0.270202059142018,-0.309273038813888
"2",0.870411709557335,0.253159447295582,0.0288719009539771,0.910102758851931,-0.12800612688653,0.391794811311277,1.00755420052158,-0.193248459168054,0.634926287236804,0.634201912572502,0.0800645918118573,1.49881776917829,0.567112166180467,0.0892945429947412,1.01961019814727,0.686872019256198,1.32589855950161,-0.120975086336568,0.719389455340855,0.329826199836228,-0.119726095025392,1.37962076188069,1.39933938960399,-0.150911894003407,1.61721535949754
"3",-0.298165952130443,-0.423712999602528,-1.52707072891915,-0.0946471857970861,-1.54953256537045,-0.648969165843092,0.0222546286570925,-0.42996626751228,-0.8590456989803,-0.759088582179141,-1.25070497298858,0.869150104760558,-1.080464215455,-1.72123467074789,0.101953640679487,-0.470697477536915,-0.0947856352291859,-0.0433655498258792,-0.590255204454423,-0.796102064017151,-1.49704956295124,1.6700200362322,1.60048089090468,-0.0102215620850682,0.885569854530917
"4",-0.537601015024486,-0.789059680983925,-0.0738695385424498,-0.932981763362649,0.272989324296652,-0.511356590980909,-0.912914673334019,-0.462540833163442,-0.555083995269241,-0.562546230589252,-0.349202804812868,-1.31590463686426,-0.210941462935825,-0.222048609130645,-0.671117254876596,-0.0163998698398002,-0.916841015676349,-0.279270399429777,-0.582799971748884,0.00210175067709883,0.428125869195193,-1.18573048256615,-1.10818223781747,-0.280265875295679,-0.999813636280126
"5",-0.0638100458282673,-0.0735145381638881,-0.417756472282367,0.362901441634181,-0.722362836895853,-0.265722185798065,0.142616822683405,-0.307253769466564,-0.193223812415049,0.128770929277637,-0.199364685259624,0.754016609094772,-0.210752769540055,0.0423061179616296,0.134420778653815,-0.402236864321109,0.107524761802884,-0.558537818722075,-0.147410869269408,-0.601658982383323,-0.960773752087435,0.985045166328744,0.91203031700116,-0.148504588276632,0.824791397444166
"6",-1.19690031699733,-1.064114024495,-1.1028439480075,-1.49361928004382,-0.869711478139361,-1.22050585556688,-1.40565293485659,-0.741538223429392,-1.33503918840764,-0.902551946674482,-1.19220786016656,-1.00136914822929,-1.12412314980747,-0.768502681839721,-1.24264826715427,-1.16209115766963,-1.26509484648491,-0.424911743834654,-1.42896449322856,-1.03539063295013,-0.79774292558637,-0.773169847087944,-0.777350223475313,0.04278461156413,-0.917633614650131
"7",2.72797267469004,3.21448218718136,4.10248900736824,3.34612785568798,3.98482718461354,3.83695831790796,2.93269458558159,2.76980333616646,4.28187181162041,3.7199721323002,3.00232310948539,1.41153871403786,2.62554482955301,3.12592414816709,2.44068141410158,2.65003374044645,2.93925278810079,1.36879418054971,3.65701457710105,3.0610322311747,3.37491593801187,-0.349220760725628,-0.173895418050582,-0.258183993620351,0.826718034811557
"8",-1.47637781140809,0.313628919978263,-1.20792091094399,-1.09159445944705,-1.6672129925667,-1.50477905045596,-1.76493461488269,-0.0843490827719046,-1.84593111893382,-1.4309279394351,-1.13609586067385,-0.547208869087694,-0.882925817181454,-1.46953538026851,-2.11796578734293,-2.06013446657997,-1.59602346947203,0.224639795949889,-1.80179637804375,-1.65217297009634,-1.6667853891702,-0.0643974710673478,-0.394349089206651,1.00124308995662,-0.779104415649572
"9",-0.059721944181108,-0.710958420731306,-0.587378810308541,-0.349825738175676,-0.66798674941224,-0.68447438570554,-0.109273184957301,-0.682340912480763,-0.561798094134959,-0.231019810276344,-0.408759968002876,0.474617856300461,0.0486534757390669,-0.317164828281008,0.0798531156717873,-0.163034311479049,0.199794358685519,-0.32330891424594,-0.361873941551335,-0.314604418098725,-0.296367497879545,0.368064949070403,0.345715076723161,-0.133802270351069,0.481909533179917
"10",-0.804375853268189,-0.781531848670397,-0.313719519013066,-1.17328842481628,0.205152290649895,-0.343253242723969,-0.923567134492648,-0.39413515241307,-0.299842002631197,-0.20325582215196,-0.821101893747354,-1.29078953274423,-0.769639019938338,-0.32657517294399,-0.80759856228895,-0.230480693387634,-0.817521259968138,-0.173616037514169,-0.657817702023427,-0.292217879095487,0.140383958176378,-1.26187752355851,-1.17194674006248,-0.289407956100576,-1.11218426404494
"11",-0.942780488047747,-1.21522291748104,-1.30120689922224,-1.2862242848674,-1.07892453482636,-1.19600302923639,-0.834896897170322,-0.810992758023282,-0.979708254228689,-0.360719680183565,-1.33805312333294,-0.229961166184687,-1.07027477210501,-0.8910270573066,-0.624778246312256,-0.854096415992476,-0.575054118875266,-0.417368747999769,-1.09676318759597,-1.06817997336682,-0.917697471841045,-0.155529970931022,-0.136664948341256,-0.174617109275338,-0.192790927187553
"12",0.487797795280912,0.125602796884774,-0.170781166060488,0.770981134927417,-0.057372247857716,0.51713760507013,0.867939717884681,0.137792491883013,0.46452415779218,0.251905050492381,-0.107016630678902,0.855670399850879,-0.0715206304343567,-0.349531350059376,0.901028078590831,0.734872466301088,0.68263589299999,0.226033070600778,0.56122261024136,0.316502890370317,-0.141789555639397,1.15167749467333,1.14460459685817,-0.177228929470979,0.926217930491138
"13",-1.5302664240311,-0.452821646274439,-0.457593520801659,-1.48979597124968,0.194885161472039,-0.379107453366018,-1.40278632570779,0.323796799505568,-0.361501227023813,0.686095904918979,-0.95081672380903,-1.86605017894618,-1.79714531772533,0.166159757360758,-1.45796058108952,-0.936132125162057,-1.81274295024018,0.162894277744653,-1.01804857514327,-0.881858800492923,-0.377476981659727,-1.96244274710359,-1.92055795522164,0.390258954816262,-1.95389637683419
"14",0.410619391455365,-0.42965196566961,-1.0040646214665,0.305520599101392,-1.11229721569564,-0.595279689558956,0.136865909267747,-0.72947923896509,-1.0586201630489,-0.924803514772026,-0.347277046643492,1.07080323557172,0.0327088838306979,-0.75419726999759,0.455238861014227,0.123993148372833,0.170718886160423,-0.111442880554649,-0.342458724222812,-0.0130438592691068,-0.664311520921639,1.57516606443972,1.50664717858719,0.347018347053842,1.2438747488384
"15",-0.713884913316247,-0.579190503472296,-0.894595506974072,-0.537152263540223,-0.944549647324228,-0.916443046667748,-0.605338128702902,-0.451697385261997,-0.593477592263786,-0.353399045945436,-0.966858819382324,-0.0938080099421287,-0.681873004419569,-0.989983372261039,-0.532199669116837,-0.67492855473908,-0.538328109035824,-0.591543253677713,-0.701644635395994,-0.97751147334776,-1.11742432244549,0.41992907457331,0.356300408317735,-0.402622337227802,0.218228354410483
"16",-0.474373615426817,-0.167920959801059,0.925547364321841,-0.53030151840234,1.33690028568792,0.394788784843041,-0.625174356210653,0.116996838373122,0.173501967401449,-0.0591516827185552,0.444368568369664,-1.709799514977,0.0706126696247811,1.03895867514528,-0.632509701066938,0.0588873002489955,-0.777621820974447,0.121882341724655,-0.179479785454042,0.369651309654571,1.18096744021193,-2.07829005234945,-1.96306189977052,-0.124726940797002,-1.73245225328369
"17",-0.784364166885074,0.0357161598120166,0.26242424502729,-0.398342746452853,0.182822637999923,0.0678762638343118,-0.459671915643334,-0.0546863621704928,-0.191354063363688,0.143219087498334,-0.0993312655087548,-0.856360612401845,-0.490490728169659,0.405553861726542,-0.780277440822998,-0.904925008026182,-0.716554751834207,-0.170512207845678,-0.396427935303995,-0.574421020910642,-0.118121479708093,-0.989189468452079,-0.985521677819372,-0.172573384826526,-1.19526801763558
"18",0.379000926966799,-0.511794808025165,-0.558049817948622,0.368082415177974,-0.879058354965918,-0.586903910843012,0.536634019744794,-0.729357912087978,-0.570785637869711,-0.188149333514035,-0.211254916890589,1.19540235904029,0.287562900946542,-0.397026161352125,0.697822576446965,0.0477697647695788,0.573607159445988,-0.342816138842411,-0.048885885811669,-0.154604022350231,-0.471996464878174,1.33305880040149,1.3483621295311,-0.144179959404601,1.25921832992016
"19",-0.890502339713877,-0.642066414353152,-1.16253834374727,-0.831703093784834,-1.49420194162713,-1.09316095680569,-0.675747004038437,-0.822017629292696,-1.01997160027496,-0.845821420197557,-1.15855126097445,-0.0854679510686596,-0.911984600067941,-1.37138506344722,-0.765038271161373,-1.02836866074483,-0.694495130791292,-0.72805520041675,-0.958555993777266,-1.29129713407019,-1.47556873051549,0.564257464141083,0.513130984329537,-0.342926836161178,0.0210757514611369
"20",-0.123063696273263,-0.544420556679475,-0.867659616444765,-0.0489235337375998,-0.827830974058325,-0.626376604834162,0.32153216284976,-0.27916716437099,-0.137896238217697,0.598125405718671,-0.900093313688571,1.01838969484809,-0.632553268205698,-0.665642972798504,0.455586900780311,-0.509920922886316,0.473618410563155,-0.271897079617239,-0.201854264763693,-0.685255508356624,-0.905767921058549,0.982717690573684,1.07070928584231,-0.362935168361191,0.996411089752275
"21",-0.499340576533759,-0.489334718171811,-1.28193973049901,-0.644532621840528,-1.09477633268722,-0.746429433090526,-0.572177477187646,-0.525747600536576,-0.844788862464931,-1.01051813507882,-1.18326810206093,0.123087765052447,-0.728668966469741,-1.70707062506871,-0.471516450283809,-0.536446972451372,-0.317337364168045,-0.0314192543016561,-0.744944697199258,-0.691120660893623,-0.968844585081893,0.678054848223552,0.583521419327562,-0.0840228805433025,0.185525174806197
"22",-0.156969210631854,0.214209085427763,0.271690767153455,-0.0157465766464724,0.224107684677506,0.338766580714953,-0.253399922733246,-0.0258854025657578,0.0676699216735203,-0.418933644533047,0.229355018673749,-0.709724748013581,-0.0905550766919351,0.153922089413338,-0.382219390861866,0.0817660179987277,-0.463452334654938,-0.264143023365391,0.0174911507266785,0.0342032028342338,-0.0486741108235175,-0.357995468783847,-0.362219375656303,-0.0718940363505091,-0.524708834490668
"23",0.183562985997286,-0.0914239916796258,-0.471646246589139,0.163387144167772,-0.392127573887593,-0.0577971527707405,0.134990226738013,-0.0931594550597063,0.0169529786598131,-0.0600645675634601,-0.28941596404334,0.642192014831087,-0.110863203368711,-0.255638897704026,0.275227723131577,0.221710433902835,0.359941032140529,-0.0295017773067764,7.8045361140533e-05,-0.0551015888803613,-0.398929160247946,0.765254287453098,0.693051319905762,0.062974734403588,0.7726927396255
"24",-0.507249957342537,-0.505686157213841,-0.828956142476626,-0.305584593606714,-1.04270989816482,-0.85246752634702,-0.233599085462645,-0.544589551156719,-0.787421562030809,-0.707659809995618,-0.750131521592783,0.420712597728923,-0.303495573362133,-1.006799615975,-0.262269972234762,-0.830476529210658,-0.087083636902564,-0.194915206439329,-0.689034842504143,-0.862851361716114,-0.863274268993167,0.670512333212187,0.568815080777238,-0.284501029088016,0.266066561564377
"25",-0.226371644885812,-0.385317969626216,-0.861325993554048,-0.480458056055306,-0.608206434883626,-0.787536873365507,-0.184654388508902,-0.0128455980194037,-0.438437151051734,0.220831854805445,-0.862708870701153,0.524563282041649,-0.477895444029009,-0.652054941491568,0.0456209188950649,-0.289930251531043,0.15203853832462,0.329894108708246,-0.475634294554493,-0.393035748011268,-0.38355159678975,0.330252802855546,0.376955945635707,0.316764408060723,0.582680612274265
